id_contrato,data_solicitacao,data_aprovacao,departamento,tipo_contrato,valor,status,dias_para_aprovacao,aprovador
CT02061,2024-08-31,2024-09-04,Compras,Software,301991.89,Aprovado,4.0,Srta. Larissa Fernandes
CT49621,2024-08-31,2024-09-25,Marketing,Evento,150919.8,Aprovado,25.0,Davi Lucas Carvalho
CT08214,2024-08-31,2024-09-02,Marketing,Software,220387.2,Aprovado,2.0,Alexandre Pereira
CT09214,2024-08-31,,RH,Software,311238.91,Pendente,,
CT45366,2024-08-31,,Marketing,Software,117188.34,Cancelado,,
CT12202,2024-08-31,,TI,Fornecedor,204149.22,Cancelado,,
CT41155,2024-08-31,2024-09-29,Compras,Treinamento,41273.89,Aprovado,29.0,Dr. João Rios
CT47879,2024-08-31,2024-09-25,Jurídico,Fornecedor,238348.05,Aprovado,25.0,Liz Costela
CT26180,2024-08-31,2024-09-20,Financeiro,Evento,441886.27,Aprovado,20.0,Luiz Felipe Costa
CT32078,2024-08-31,2024-09-19,Marketing,Evento,270617.4,Aprovado,19.0,Dr. João Rios
CT39586,2024-08-31,,TI,Evento,39415.68,Rejeitado,,
CT26868,2024-08-31,2024-09-13,Jurídico,Evento,64041.12,Aprovado,13.0,Cecilia Alves
CT20943,2024-08-31,,TI,Fornecedor,275916.63,Rejeitado,,
CT17444,2024-08-31,2024-09-16,Financeiro,Prestação de Serviços,17635.28,Aprovado,16.0,Joana Albuquerque
CT06227,2024-08-31,2024-09-24,TI,Fornecedor,93725.24,Aprovado,24.0,Liz Costela
CT30056,2024-08-31,,Jurídico,Prestação de Serviços,306868.06,Cancelado,,
CT33108,2024-08-31,2024-09-02,Operações,Prestação de Serviços,320249.17,Aprovado,2.0,Pedro Henrique Nunes
CT17492,2024-08-31,2024-09-27,Marketing,Software,404170.99,Aprovado,27.0,Dr. José Miguel Porto
CT39941,2024-08-31,2024-09-09,Operações,Consultoria,392816.73,Aprovado,9.0,Srta. Ana Lívia Monteiro
CT48797,2024-08-31,,TI,Prestação de Serviços,392706.38,Pendente,,
CT18131,2024-08-31,,Financeiro,Evento,280795.94,Pendente,,
CT49934,2024-08-31,,TI,Consultoria,95555.34,Pendente,,
CT14637,2024-08-31,2024-09-23,TI,Prestação de Serviços,439806.52,Aprovado,23.0,Dr. José Miguel Porto
CT37128,2024-08-31,,Compras,Treinamento,418188.59,Cancelado,,
CT11063,2024-08-31,2024-09-27,Operações,Software,118190.31,Aprovado,27.0,Dr. José Miguel Porto
CT35643,2024-08-31,2024-09-08,Marketing,Treinamento,235304.95,Aprovado,8.0,Anthony Vargas
CT19208,2024-08-31,2024-09-23,Marketing,Treinamento,339398.31,Aprovado,23.0,Pedro Henrique Nunes
CT00143,2024-08-31,2024-09-24,TI,Software,351724.62,Aprovado,24.0,Ana Luiza Jesus
CT19189,2024-08-31,2024-09-12,Operações,Software,175277.42,Aprovado,12.0,Srta. Larissa Fernandes
CT15399,2024-08-31,,RH,Software,48226.33,Rejeitado,,
CT07051,2024-08-31,2024-09-11,Operações,Treinamento,31170.82,Aprovado,11.0,Sr. Theodoro Macedo
CT19082,2024-08-31,,Financeiro,Evento,276160.79,Pendente,,
CT45640,2024-08-31,,Financeiro,Consultoria,392624.52,Cancelado,,
CT33630,2024-08-31,,TI,Evento,83114.36,Pendente,,
CT49454,2024-08-31,2024-09-28,Jurídico,Fornecedor,96537.51,Aprovado,28.0,Pedro Henrique Nunes
CT14830,2024-08-31,2024-09-03,Operações,Software,127523.59,Aprovado,3.0,Luiz Felipe Costa
CT40299,2024-08-31,2024-09-18,Financeiro,Fornecedor,253411.29,Aprovado,18.0,Asafe Cardoso
CT07734,2024-08-31,2024-09-02,Operações,Evento,198531.94,Aprovado,2.0,Pedro Henrique Nunes
CT01550,2024-08-31,2024-09-16,Marketing,Evento,181003.66,Aprovado,16.0,Dr. José Miguel Porto
CT16749,2024-08-31,2024-09-01,Marketing,Fornecedor,167886.52,Aprovado,1.0,Anthony Vargas
CT19000,2024-08-31,2024-09-15,TI,Prestação de Serviços,90250.71,Aprovado,15.0,Davi Lucas Carvalho
CT18285,2024-08-31,,TI,Evento,182623.75,Rejeitado,,
CT23435,2024-08-31,2024-09-13,Financeiro,Prestação de Serviços,198783.82,Aprovado,13.0,Davi Lucas Carvalho
CT45938,2024-08-31,2024-09-20,Jurídico,Consultoria,465651.2,Aprovado,20.0,Anthony Gabriel Costa
CT24691,2024-08-31,2024-09-16,Jurídico,Software,108734.73,Aprovado,16.0,Luiz Felipe Costa
CT49246,2024-08-31,2024-09-18,Jurídico,Evento,497758.12,Aprovado,18.0,Liz Costela
CT08558,2024-08-31,2024-09-15,Financeiro,Prestação de Serviços,45686.18,Aprovado,15.0,Isadora Moraes
CT26694,2024-08-31,2024-09-27,Jurídico,Evento,8409.72,Aprovado,27.0,Dr. José Miguel Porto
CT26691,2024-08-31,2024-09-24,Compras,Software,34919.52,Aprovado,24.0,Luiz Fernando Fogaça
CT36614,2024-08-31,,RH,Software,74653.87,Pendente,,
CT43981,2024-08-31,2024-09-21,TI,Treinamento,223979.25,Aprovado,21.0,Cecilia Alves
CT09533,2024-08-31,2024-09-28,RH,Treinamento,109842.72,Aprovado,28.0,Liz Costela
CT44022,2024-08-31,,Jurídico,Prestação de Serviços,25490.87,Pendente,,
CT09927,2024-08-31,2024-09-26,Jurídico,Prestação de Serviços,91770.09,Aprovado,26.0,Luiz Fernando Fogaça
CT46280,2024-08-31,2024-09-10,Financeiro,Fornecedor,154401.83,Aprovado,10.0,Dr. João Rios
CT24095,2024-08-31,2024-09-22,RH,Consultoria,105044.44,Aprovado,22.0,Anthony Gabriel Costa
CT08376,2024-09-01,2024-09-15,Marketing,Fornecedor,198161.09,Aprovado,14.0,Sr. Theodoro Macedo
CT24268,2024-09-01,2024-09-12,Marketing,Software,74643.26,Aprovado,11.0,Calebe Rodrigues
CT43406,2024-09-01,2024-09-25,RH,Software,343897.52,Aprovado,24.0,Calebe Rodrigues
CT34024,2024-09-01,2024-09-23,Operações,Fornecedor,177535.64,Aprovado,22.0,Anthony Vargas
CT44248,2024-09-01,,Financeiro,Consultoria,320422.59,Cancelado,,
CT16334,2024-09-01,2024-09-08,Marketing,Evento,483821.88,Aprovado,7.0,Davi Lucas Carvalho
CT23414,2024-09-01,,RH,Fornecedor,241590.77,Pendente,,
CT02687,2024-09-01,2024-09-16,RH,Fornecedor,223959.38,Aprovado,15.0,Dr. João Rios
CT38111,2024-09-01,2024-09-24,RH,Prestação de Serviços,343782.66,Aprovado,23.0,Davi Lucas Carvalho
CT08826,2024-09-01,2024-09-24,Operações,Software,485733.15,Aprovado,23.0,Alexandre Pereira
CT31693,2024-09-01,2024-09-05,Financeiro,Treinamento,171869.56,Aprovado,4.0,Liz Costela
CT17437,2024-09-01,2024-09-11,Jurídico,Prestação de Serviços,194551.1,Aprovado,10.0,Davi Lucas Carvalho
CT26777,2024-09-01,2024-09-23,Operações,Fornecedor,260471.64,Aprovado,22.0,Alexandre Pereira
CT17235,2024-09-01,2024-09-15,Operações,Evento,136938.61,Aprovado,14.0,Calebe Rodrigues
CT36242,2024-09-01,2024-09-19,Operações,Fornecedor,206327.9,Aprovado,18.0,Pedro Henrique Nunes
CT03917,2024-09-01,2024-09-30,Financeiro,Prestação de Serviços,285567.72,Aprovado,29.0,Dr. João Rios
CT03778,2024-09-01,2024-09-12,Operações,Prestação de Serviços,422909.46,Aprovado,11.0,Luiz Felipe Costa
CT23434,2024-09-01,2024-09-25,Operações,Prestação de Serviços,225702.37,Aprovado,24.0,Sr. Theodoro Macedo
CT00706,2024-09-01,2024-09-10,RH,Software,113894.9,Aprovado,9.0,Anthony Gabriel Costa
CT13440,2024-09-01,,RH,Prestação de Serviços,231608.24,Pendente,,
CT48677,2024-09-01,2024-09-17,Marketing,Software,178623.35,Aprovado,16.0,Sr. Theodoro Macedo
CT44016,2024-09-01,2024-09-11,Financeiro,Software,3251.52,Aprovado,10.0,Anthony Vargas
CT38311,2024-09-01,2024-09-02,Compras,Consultoria,128023.68,Aprovado,1.0,Sr. Theodoro Macedo
CT22610,2024-09-01,2024-09-15,TI,Prestação de Serviços,137890.39,Aprovado,14.0,Alexandre Pereira
CT42396,2024-09-01,2024-09-20,TI,Fornecedor,465614.45,Aprovado,19.0,Sr. Theodoro Macedo
CT30890,2024-09-01,2024-09-23,Jurídico,Evento,383915.02,Aprovado,22.0,Joana Albuquerque
CT25716,2024-09-01,2024-10-01,Compras,Consultoria,65542.67,Aprovado,30.0,Joana Albuquerque
CT14347,2024-09-01,2024-09-23,Marketing,Prestação de Serviços,181661.57,Aprovado,22.0,Pedro Henrique Nunes
CT47630,2024-09-01,2024-09-05,Jurídico,Fornecedor,484336.37,Aprovado,4.0,Luiz Fernando Fogaça
CT07372,2024-09-01,2024-09-14,RH,Consultoria,479137.68,Aprovado,13.0,Apollo Santos
CT22291,2024-09-01,2024-09-23,Jurídico,Evento,358152.9,Aprovado,22.0,Anthony Gabriel Costa
CT10928,2024-09-01,2024-09-29,Jurídico,Evento,490312.91,Aprovado,28.0,Luiz Fernando Fogaça
CT18835,2024-09-01,2024-09-07,Marketing,Evento,454781.84,Aprovado,6.0,Davi Lucas Carvalho
CT46502,2024-09-01,2024-09-18,Operações,Prestação de Serviços,445233.86,Aprovado,17.0,Pedro Henrique Nunes
CT22156,2024-09-01,,Financeiro,Consultoria,379539.75,Cancelado,,
CT41422,2024-09-01,,Operações,Evento,255035.51,Cancelado,,
CT39143,2024-09-01,2024-09-28,Marketing,Prestação de Serviços,400320.3,Aprovado,27.0,Dr. João Rios
CT07806,2024-09-01,2024-09-25,Compras,Treinamento,20466.26,Aprovado,24.0,Calebe Rodrigues
CT30300,2024-09-01,2024-09-19,Marketing,Treinamento,72292.81,Aprovado,18.0,Anthony Gabriel Costa
CT44891,2024-09-01,2024-09-27,RH,Fornecedor,352238.34,Aprovado,26.0,Srta. Larissa Fernandes
CT15349,2024-09-01,,RH,Prestação de Serviços,463686.31,Pendente,,
CT21511,2024-09-01,2024-09-16,RH,Consultoria,330089.27,Aprovado,15.0,Isadora Moraes
CT25483,2024-09-01,2024-09-28,Operações,Software,345543.79,Aprovado,27.0,Apollo Santos
CT29164,2024-09-01,,Jurídico,Treinamento,108654.86,Pendente,,
CT32678,2024-09-01,,TI,Consultoria,358331.32,Rejeitado,,
CT35831,2024-09-01,2024-09-28,Marketing,Consultoria,147153.83,Aprovado,27.0,Srta. Ana Lívia Monteiro
CT31951,2024-09-01,2024-09-06,Compras,Treinamento,66681.53,Aprovado,5.0,Anthony Vargas
CT34074,2024-09-01,,Jurídico,Treinamento,351845.05,Rejeitado,,
CT47673,2024-09-01,,Jurídico,Evento,248506.19,Pendente,,
CT08680,2024-09-01,2024-09-16,Compras,Prestação de Serviços,482440.07,Aprovado,15.0,Anthony Vargas
CT37492,2024-09-01,2024-09-10,Jurídico,Consultoria,81455.61,Aprovado,9.0,Ana Luiza Jesus
CT43488,2024-09-01,,TI,Treinamento,248543.4,Rejeitado,,
CT37223,2024-09-01,2024-09-25,Marketing,Prestação de Serviços,224034.42,Aprovado,24.0,Ana Luiza Jesus
CT48784,2024-09-01,2024-09-06,Jurídico,Treinamento,343732.44,Aprovado,5.0,Cecilia Alves
CT13826,2024-09-01,2024-09-07,RH,Fornecedor,473388.44,Aprovado,6.0,Anthony Vargas
CT27302,2024-09-01,2024-09-14,Marketing,Software,358946.84,Aprovado,13.0,Srta. Larissa Fernandes
CT42317,2024-09-01,2024-09-26,Jurídico,Software,19921.91,Aprovado,25.0,Liz Costela
CT30076,2024-09-01,,Operações,Fornecedor,408321.12,Pendente,,
CT48550,2024-09-01,,Operações,Prestação de Serviços,44208.54,Cancelado,,
CT17892,2024-09-01,2024-09-12,Financeiro,Software,144379.48,Aprovado,11.0,Calebe Rodrigues
CT10655,2024-09-01,2024-09-17,Jurídico,Consultoria,388820.98,Aprovado,16.0,Luiz Fernando Fogaça
CT28650,2024-09-01,2024-09-17,Financeiro,Treinamento,411971.48,Aprovado,16.0,Apollo Santos
CT10331,2024-09-01,2024-09-13,Compras,Software,339693.45,Aprovado,12.0,Isadora Moraes
CT36583,2024-09-01,2024-10-01,Operações,Evento,110232.31,Aprovado,30.0,Pedro Henrique Nunes
CT22705,2024-09-01,2024-09-18,Compras,Prestação de Serviços,473936.87,Aprovado,17.0,Srta. Ana Lívia Monteiro
CT25522,2024-09-02,2024-09-12,Financeiro,Evento,157104.58,Aprovado,10.0,Srta. Larissa Fernandes
CT43659,2024-09-02,2024-09-17,RH,Treinamento,85568.98,Aprovado,15.0,Dr. João Rios
CT32836,2024-09-02,2024-09-06,Operações,Evento,455059.29,Aprovado,4.0,Dr. João Rios
CT00862,2024-09-02,2024-09-11,Compras,Evento,410988.04,Aprovado,9.0,Ana Luiza Jesus
CT04061,2024-09-02,2024-09-18,TI,Software,126462.1,Aprovado,16.0,Davi Lucas Carvalho
CT09321,2024-09-02,2024-09-17,TI,Prestação de Serviços,351922.08,Aprovado,15.0,Calebe Rodrigues
CT35561,2024-09-02,2024-10-02,Compras,Fornecedor,186962.2,Aprovado,30.0,Dr. José Miguel Porto
CT09274,2024-09-02,2024-09-14,Marketing,Prestação de Serviços,413383.57,Aprovado,12.0,Srta. Ana Lívia Monteiro
CT47363,2024-09-02,2024-09-23,Jurídico,Evento,331131.66,Aprovado,21.0,Alexandre Pereira
CT28569,2024-09-02,2024-09-17,RH,Fornecedor,149770.06,Aprovado,15.0,Dr. José Miguel Porto
CT46000,2024-09-02,2024-09-25,RH,Prestação de Serviços,25903.21,Aprovado,23.0,Davi Lucas Carvalho
CT12086,2024-09-02,,Marketing,Consultoria,318869.46,Cancelado,,
CT06235,2024-09-02,2024-10-01,RH,Consultoria,318438.69,Aprovado,29.0,Ana Luiza Jesus
CT17465,2024-09-02,2024-09-22,Marketing,Software,22290.87,Aprovado,20.0,Cecilia Alves
CT43512,2024-09-02,2024-09-23,Operações,Treinamento,424884.12,Aprovado,21.0,Calebe Rodrigues
CT10160,2024-09-02,2024-09-11,TI,Software,186077.02,Aprovado,9.0,Dr. João Rios
CT41739,2024-09-02,2024-09-26,RH,Software,118278.5,Aprovado,24.0,Ana Luiza Jesus
CT23712,2024-09-02,2024-09-10,RH,Consultoria,41321.63,Aprovado,8.0,Calebe Rodrigues
CT28407,2024-09-02,2024-09-04,Jurídico,Treinamento,187850.62,Aprovado,2.0,Anthony Vargas
CT11609,2024-09-02,,Compras,Consultoria,347803.23,Pendente,,
CT40414,2024-09-02,2024-09-24,Operações,Consultoria,23534.01,Aprovado,22.0,Apollo Santos
CT24858,2024-09-02,2024-09-14,TI,Prestação de Serviços,170793.62,Aprovado,12.0,Apollo Santos
CT11395,2024-09-02,2024-09-04,Compras,Fornecedor,324552.51,Aprovado,2.0,Srta. Ana Lívia Monteiro
CT29347,2024-09-02,,Operações,Consultoria,201599.23,Pendente,,
CT00250,2024-09-02,2024-09-26,TI,Treinamento,156949.26,Aprovado,24.0,Srta. Larissa Fernandes
CT06560,2024-09-02,2024-09-07,RH,Consultoria,189980.8,Aprovado,5.0,Apollo Santos
CT08189,2024-09-02,2024-09-16,Marketing,Software,473627.0,Aprovado,14.0,Sr. Theodoro Macedo
CT18261,2024-09-02,2024-09-26,Jurídico,Fornecedor,337801.04,Aprovado,24.0,Ana Luiza Jesus
CT00161,2024-09-02,,Financeiro,Evento,330930.34,Pendente,,
CT23899,2024-09-02,2024-09-08,Operações,Consultoria,155101.8,Aprovado,6.0,Isadora Moraes
CT49967,2024-09-02,,RH,Consultoria,485364.96,Cancelado,,
CT43810,2024-09-02,,TI,Software,426472.38,Rejeitado,,
CT28069,2024-09-02,2024-10-01,Operações,Treinamento,268415.08,Aprovado,29.0,Calebe Rodrigues
CT12852,2024-09-02,2024-09-03,Operações,Prestação de Serviços,138675.64,Aprovado,1.0,Pedro Henrique Nunes
CT48267,2024-09-02,2024-09-26,Operações,Software,173726.02,Aprovado,24.0,Luiz Felipe Costa
CT42308,2024-09-02,2024-09-17,RH,Prestação de Serviços,11957.61,Aprovado,15.0,Anthony Gabriel Costa
CT28026,2024-09-02,,Jurídico,Consultoria,451508.21,Pendente,,
CT01760,2024-09-02,2024-09-13,RH,Treinamento,231885.03,Aprovado,11.0,Asafe Cardoso
CT04098,2024-09-02,2024-09-12,Financeiro,Treinamento,124758.83,Aprovado,10.0,Sr. Theodoro Macedo
CT22768,2024-09-02,2024-09-20,Financeiro,Fornecedor,482794.95,Aprovado,18.0,Srta. Larissa Fernandes
CT20952,2024-09-02,2024-09-06,Financeiro,Treinamento,131936.72,Aprovado,4.0,Dr. José Miguel Porto
CT26739,2024-09-02,2024-09-08,Marketing,Treinamento,313669.47,Aprovado,6.0,Anthony Gabriel Costa
CT15022,2024-09-02,2024-09-04,Marketing,Evento,117201.92,Aprovado,2.0,Isadora Moraes
CT26889,2024-09-02,2024-09-06,RH,Evento,292903.11,Aprovado,4.0,Asafe Cardoso
CT13217,2024-09-02,2024-09-10,Financeiro,Fornecedor,332709.94,Aprovado,8.0,Apollo Santos
CT21586,2024-09-02,2024-09-14,RH,Prestação de Serviços,350945.64,Aprovado,12.0,Pedro Henrique Nunes
CT27263,2024-09-02,2024-09-16,Operações,Consultoria,354985.93,Aprovado,14.0,Srta. Ana Lívia Monteiro
CT45697,2024-09-02,2024-09-25,Jurídico,Treinamento,73354.48,Aprovado,23.0,Dr. João Rios
CT23004,2024-09-02,2024-09-24,Marketing,Software,254495.88,Aprovado,22.0,Anthony Gabriel Costa
CT37763,2024-09-02,2024-09-13,Jurídico,Software,25124.37,Aprovado,11.0,Luiz Felipe Costa
CT29774,2024-09-02,,Financeiro,Evento,288634.48,Rejeitado,,
CT40780,2024-09-02,,RH,Evento,295271.32,Cancelado,,
CT39664,2024-09-02,2024-09-09,RH,Consultoria,176428.16,Aprovado,7.0,Pedro Henrique Nunes
CT04099,2024-09-02,,Operações,Software,437454.84,Cancelado,,
CT44801,2024-09-02,2024-09-09,Marketing,Treinamento,495130.09,Aprovado,7.0,Isadora Moraes
CT39712,2024-09-02,2024-09-18,RH,Fornecedor,309018.3,Aprovado,16.0,Dr. José Miguel Porto
CT38260,2024-09-02,2024-09-07,TI,Consultoria,251570.03,Aprovado,5.0,Liz Costela
CT42824,2024-09-02,2024-10-02,Compras,Evento,126734.37,Aprovado,30.0,Cecilia Alves
CT01885,2024-09-02,2024-09-06,TI,Evento,433061.86,Aprovado,4.0,Luiz Felipe Costa
CT16777,2024-09-02,,Marketing,Consultoria,344508.6,Rejeitado,,
CT41019,2024-09-02,2024-09-10,TI,Software,258145.15,Aprovado,8.0,Srta. Ana Lívia Monteiro
CT48068,2024-09-02,2024-09-18,Compras,Evento,388681.54,Aprovado,16.0,Isadora Moraes
CT15511,2024-09-02,,Marketing,Treinamento,242016.91,Rejeitado,,
CT13491,2024-09-02,2024-09-29,Marketing,Consultoria,392982.2,Aprovado,27.0,Cecilia Alves
CT44898,2024-09-02,2024-09-06,RH,Fornecedor,466097.58,Aprovado,4.0,Srta. Ana Lívia Monteiro
CT05757,2024-09-02,,RH,Evento,442833.63,Pendente,,
CT27836,2024-09-02,2024-09-09,Financeiro,Treinamento,320288.16,Aprovado,7.0,Pedro Henrique Nunes
CT02204,2024-09-02,2024-09-04,Compras,Prestação de Serviços,58478.77,Aprovado,2.0,Isadora Moraes
CT09543,2024-09-02,2024-09-20,TI,Evento,20047.2,Aprovado,18.0,Isadora Moraes
CT33530,2024-09-02,2024-09-03,Financeiro,Software,183603.08,Aprovado,1.0,Davi Lucas Carvalho
CT38170,2024-09-02,,TI,Evento,446406.62,Rejeitado,,
CT36882,2024-09-02,2024-09-13,Jurídico,Evento,27649.15,Aprovado,11.0,Pedro Henrique Nunes
CT19782,2024-09-03,2024-10-01,TI,Fornecedor,428250.55,Aprovado,28.0,Anthony Vargas
CT11988,2024-09-03,2024-09-13,Financeiro,Fornecedor,333450.31,Aprovado,10.0,Davi Lucas Carvalho
CT29128,2024-09-03,,TI,Prestação de Serviços,220470.12,Pendente,,
CT03823,2024-09-03,2024-09-06,Compras,Consultoria,23992.52,Aprovado,3.0,Joana Albuquerque
CT41520,2024-09-03,2024-09-06,TI,Software,394185.88,Aprovado,3.0,Luiz Felipe Costa
CT38466,2024-09-03,2024-09-19,Financeiro,Evento,69844.66,Aprovado,16.0,Asafe Cardoso
CT02893,2024-09-03,2024-10-03,RH,Prestação de Serviços,281270.37,Aprovado,30.0,Liz Costela
CT00315,2024-09-03,,RH,Fornecedor,198830.53,Rejeitado,,
CT47962,2024-09-03,2024-09-24,Marketing,Treinamento,247698.55,Aprovado,21.0,Srta. Ana Lívia Monteiro
CT40472,2024-09-03,2024-09-20,Marketing,Evento,52838.87,Aprovado,17.0,Apollo Santos
CT04729,2024-09-03,2024-09-17,Marketing,Consultoria,141323.43,Aprovado,14.0,Luiz Fernando Fogaça
CT05407,2024-09-03,2024-09-23,Marketing,Prestação de Serviços,98190.91,Aprovado,20.0,Pedro Henrique Nunes
CT25783,2024-09-03,,Marketing,Consultoria,459006.67,Pendente,,
CT44260,2024-09-03,2024-10-01,Compras,Software,207817.22,Aprovado,28.0,Dr. João Rios
CT47051,2024-09-03,2024-09-14,Marketing,Consultoria,161862.88,Aprovado,11.0,Anthony Vargas
CT06662,2024-09-03,2024-09-14,TI,Software,499469.14,Aprovado,11.0,Alexandre Pereira
CT35360,2024-09-03,,Operações,Evento,94113.4,Cancelado,,
CT26037,2024-09-03,2024-09-12,Operações,Evento,352044.77,Aprovado,9.0,Dr. José Miguel Porto
CT49623,2024-09-03,2024-09-04,Compras,Prestação de Serviços,85822.48,Aprovado,1.0,Joana Albuquerque
CT42881,2024-09-03,2024-09-11,TI,Treinamento,401451.69,Aprovado,8.0,Srta. Larissa Fernandes
CT46456,2024-09-03,2024-09-30,RH,Prestação de Serviços,479451.41,Aprovado,27.0,Isadora Moraes
CT26729,2024-09-03,2024-09-24,RH,Consultoria,426339.06,Aprovado,21.0,Dr. José Miguel Porto
CT13684,2024-09-03,2024-09-26,RH,Consultoria,340358.09,Aprovado,23.0,Asafe Cardoso
CT29884,2024-09-03,2024-09-19,RH,Software,397678.68,Aprovado,16.0,Srta. Ana Lívia Monteiro
CT09458,2024-09-03,2024-09-04,Marketing,Fornecedor,209306.97,Aprovado,1.0,Isadora Moraes
CT00778,2024-09-03,2024-09-12,Financeiro,Prestação de Serviços,103541.96,Aprovado,9.0,Luiz Fernando Fogaça
CT15109,2024-09-03,,RH,Consultoria,227699.23,Rejeitado,,
CT49356,2024-09-03,,Operações,Prestação de Serviços,66587.28,Pendente,,
CT20015,2024-09-03,2024-09-19,Operações,Software,371586.45,Aprovado,16.0,Anthony Gabriel Costa
CT37054,2024-09-03,2024-09-13,Marketing,Fornecedor,102091.34,Aprovado,10.0,Davi Lucas Carvalho
CT45137,2024-09-03,2024-09-24,RH,Treinamento,261845.21,Aprovado,21.0,Srta. Larissa Fernandes
CT03026,2024-09-03,,Financeiro,Prestação de Serviços,299797.48,Rejeitado,,
CT34703,2024-09-03,2024-10-01,Jurídico,Prestação de Serviços,79736.6,Aprovado,28.0,Luiz Felipe Costa
CT40017,2024-09-03,2024-09-05,Marketing,Evento,413475.75,Aprovado,2.0,Srta. Larissa Fernandes
CT00893,2024-09-03,2024-09-09,Marketing,Evento,330047.24,Aprovado,6.0,Anthony Vargas
CT39695,2024-09-03,2024-09-23,Operações,Fornecedor,127176.27,Aprovado,20.0,Ana Luiza Jesus
CT41715,2024-09-03,2024-09-26,Jurídico,Fornecedor,127290.33,Aprovado,23.0,Pedro Henrique Nunes
CT46934,2024-09-03,2024-09-13,Financeiro,Software,240068.72,Aprovado,10.0,Sr. Theodoro Macedo
CT21376,2024-09-03,2024-09-16,RH,Fornecedor,15531.24,Aprovado,13.0,Alexandre Pereira
CT26491,2024-09-03,2024-09-16,Marketing,Software,101033.25,Aprovado,13.0,Liz Costela
CT37394,2024-09-03,,RH,Prestação de Serviços,250860.44,Cancelado,,
CT18508,2024-09-03,2024-09-28,Marketing,Fornecedor,50596.32,Aprovado,25.0,Alexandre Pereira
CT10433,2024-09-03,2024-09-22,Operações,Evento,332241.35,Aprovado,19.0,Srta. Larissa Fernandes
CT23800,2024-09-03,,Jurídico,Consultoria,281118.99,Rejeitado,,
CT41460,2024-09-03,2024-09-17,TI,Software,455130.13,Aprovado,14.0,Davi Lucas Carvalho
CT17920,2024-09-03,2024-10-01,Operações,Consultoria,225264.9,Aprovado,28.0,Sr. Theodoro Macedo
CT06341,2024-09-03,2024-09-15,TI,Fornecedor,471490.82,Aprovado,12.0,Alexandre Pereira
CT26005,2024-09-03,2024-09-26,RH,Consultoria,470029.96,Aprovado,23.0,Luiz Fernando Fogaça
CT37407,2024-09-03,2024-10-01,RH,Treinamento,133853.74,Aprovado,28.0,Apollo Santos
CT25063,2024-09-03,,Jurídico,Evento,121890.13,Pendente,,
CT38689,2024-09-03,2024-09-23,Jurídico,Fornecedor,160440.66,Aprovado,20.0,Cecilia Alves
CT26341,2024-09-03,2024-09-09,Jurídico,Consultoria,352218.32,Aprovado,6.0,Srta. Larissa Fernandes
CT08232,2024-09-03,2024-09-18,Financeiro,Software,130052.94,Aprovado,15.0,Dr. João Rios
CT09324,2024-09-03,2024-09-17,Compras,Software,59057.93,Aprovado,14.0,Dr. João Rios
CT21707,2024-09-03,,Operações,Evento,157046.99,Pendente,,
CT20640,2024-09-03,2024-09-22,Operações,Fornecedor,239824.78,Aprovado,19.0,Srta. Larissa Fernandes
CT18252,2024-09-03,2024-10-01,TI,Treinamento,460038.86,Aprovado,28.0,Isadora Moraes
CT14739,2024-09-03,2024-09-16,Jurídico,Prestação de Serviços,385526.76,Aprovado,13.0,Luiz Felipe Costa
CT28106,2024-09-03,,Jurídico,Treinamento,343208.28,Rejeitado,,
CT01889,2024-09-04,,Compras,Consultoria,392964.13,Rejeitado,,
CT44748,2024-09-04,2024-09-28,Operações,Treinamento,67487.25,Aprovado,24.0,Isadora Moraes
